index,year,lsoa21,total_residents,total_Active,unemployed,total_households,Overcrowded,Owned,no_car,updated
Townsend,2001,E01008949,968,700,23,514,3,497,66,NA
Townsend,2001,E01008950,1083,633,40,710,0,316,253,NA
Townsend,2001,E01008951,1006,677,24,599,6,344,187,NA
Townsend,2001,E01008952,1159,806,68,721,6,452,289,NA
Townsend,2001,E01008953,1142,761,60,642,15,450,209,NA
Townsend,2001,E01008954,1006,624,42,591,6,269,134,NA
Townsend,2001,E01008955,1150,794,45,659,6,495,187,NA
Townsend,2001,E01008956,967,653,24,574,3,436,164,NA
Townsend,2001,E01008957,1033,753,64,651,15,438,267,NA
Townsend,2001,E01008958,1068,622,58,792,3,234,333,NA
Townsend,2001,E01008959,1153,732,39,777,3,438,247,NA
Townsend,2001,E01008960,1049,775,34,609,6,495,176,NA
Townsend,2001,E01008961,1074,763,33,678,3,473,206,NA
Townsend,2001,E01008962,1157,718,99,753,15,331,349,NA
Townsend,2001,E01008963,1045,658,50,601,36,388,215,NA
Townsend,2001,E01008964,998,606,54,658,20,383,274,NA
Townsend,2001,E01008965,1073,739,37,589,4,508,149,NA
Townsend,2001,E01008966,1009,592,71,624,30,323,253,NA
Townsend,2001,E01008967,1195,769,44,642,3,540,117,NA
Townsend,2001,E01008968,1074,737,40,609,6,519,159,NA
Townsend,2001,E01008969,1125,742,31,694,9,531,194,NA
Townsend,2001,E01008970,1050,682,77,578,13,365,185,NA
Townsend,2001,E01008971,1005,638,42,644,4,471,183,NA
Townsend,2001,E01008972,1024,587,64,639,15,328,300,NA
Townsend,2001,E01008973,1152,734,50,740,21,541,235,NA
Townsend,2001,E01008974,1071,690,45,603,18,449,153,NA
Townsend,2001,E01008975,1040,718,25,653,0,529,175,NA
Townsend,2001,E01008976,1085,609,62,671,20,359,296,NA
Townsend,2001,E01008977,1063,705,48,655,6,437,230,NA
Townsend,2001,E01008978,982,510,106,826,19,119,532,NA
Townsend,2001,E01008979,1148,660,81,761,12,331,354,NA
Townsend,2001,E01008980,1075,537,73,684,21,260,379,NA
Townsend,2001,E01008981,1097,700,29,580,12,480,138,NA
Townsend,2001,E01008982,868,531,44,540,15,331,173,NA
Townsend,2001,E01008984,1332,552,87,786,13,214,420,NA
Townsend,2001,E01008986,1050,714,66,698,13,210,319,NA
Townsend,2001,E01008987,912,460,45,556,9,195,290,NA
Townsend,2001,E01008988,1282,833,77,807,9,347,296,NA
Townsend,2001,E01008989,1130,753,96,839,9,377,354,NA
Townsend,2001,E01008990,991,462,23,449,3,339,91,NA
Townsend,2001,E01008991,1083,677,25,587,3,536,55,NA
Townsend,2001,E01008992,1299,518,20,463,0,346,83,NA
Townsend,2001,E01008994,1196,649,65,739,9,285,321,NA
Townsend,2001,E01008995,1046,504,139,770,18,77,559,NA
Townsend,2001,E01008996,1093,469,91,644,33,209,394,NA
Townsend,2001,E01008997,995,611,43,601,9,356,182,NA
Townsend,2001,E01008998,1104,643,78,616,24,340,279,NA
Townsend,2001,E01008999,979,558,33,474,16,337,135,NA
Townsend,2001,E01009000,1181,691,61,741,9,357,293,NA
Townsend,2001,E01009001,1136,779,49,660,12,508,166,NA
Townsend,2001,E01009002,935,512,80,660,16,207,376,NA
Townsend,2001,E01009003,1136,723,43,664,0,509,193,NA
Townsend,2001,E01009005,973,618,38,648,18,441,220,NA
Townsend,2001,E01009006,1121,815,41,735,9,593,254,NA
Townsend,2001,E01009007,1086,654,70,745,15,387,347,NA
Townsend,2001,E01009008,1034,715,26,606,9,510,168,NA
Townsend,2001,E01009009,1027,687,45,592,3,424,150,NA
Townsend,2001,E01009011,1130,732,38,717,15,500,225,NA
Townsend,2001,E01009012,1099,743,41,591,6,514,155,NA
Townsend,2001,E01009013,1089,703,74,712,24,467,310,NA
Townsend,2001,E01009014,1090,629,67,551,35,329,232,NA
Townsend,2001,E01009015,1020,652,48,714,19,395,307,NA
Townsend,2001,E01009016,975,538,46,699,27,329,366,NA
Townsend,2001,E01009017,1003,545,55,479,38,368,141,NA
Townsend,2001,E01009018,1013,621,47,611,6,434,210,NA
Townsend,2001,E01009019,1037,552,85,620,26,267,299,NA
Townsend,2001,E01009020,1012,595,61,548,26,319,224,NA
Townsend,2001,E01009021,1022,568,68,650,24,302,317,NA
Townsend,2001,E01009022,1074,631,41,595,24,417,200,NA
Townsend,2001,E01009023,1048,730,27,571,19,481,113,NA
Townsend,2001,E01009024,979,576,61,610,26,285,270,NA
Townsend,2001,E01009025,1039,585,72,599,35,286,273,NA
Townsend,2001,E01009026,937,568,83,595,50,278,299,NA
Townsend,2001,E01009028,1066,629,69,623,25,348,271,NA
Townsend,2001,E01009029,907,522,53,501,17,326,185,NA
Townsend,2001,E01009030,974,617,28,486,16,439,104,NA
Townsend,2001,E01009031,1046,675,29,599,6,516,131,NA
Townsend,2001,E01009032,1153,739,33,574,12,516,107,NA
Townsend,2001,E01009033,1108,634,75,666,20,355,300,NA
Townsend,2001,E01009034,1102,723,25,521,16,473,75,NA
Townsend,2001,E01009035,1143,756,50,644,23,473,143,NA
Townsend,2001,E01009036,1045,701,43,522,10,470,75,NA
Townsend,2001,E01009037,1088,758,32,658,12,507,168,NA
Townsend,2001,E01009039,1150,810,34,624,6,582,98,NA
Townsend,2001,E01009040,1214,869,33,622,3,587,81,NA
Townsend,2001,E01009041,1090,809,38,613,18,540,108,NA
Townsend,2001,E01009042,928,647,32,521,3,376,125,NA
Townsend,2001,E01009043,1115,653,52,576,32,433,187,NA
Townsend,2001,E01009044,995,504,60,486,44,330,177,NA
Townsend,2001,E01009045,1065,646,52,599,26,460,197,NA
Townsend,2001,E01009046,1102,696,38,600,12,509,134,NA
Townsend,2001,E01009047,953,404,103,481,33,180,267,NA
Townsend,2001,E01009048,1079,493,96,515,33,224,238,NA
Townsend,2001,E01009049,983,540,67,529,20,368,210,NA
Townsend,2001,E01009050,1065,532,100,634,39,304,321,NA
Townsend,2001,E01009051,998,415,60,460,36,248,219,NA
Townsend,2001,E01009053,950,369,64,513,69,220,268,NA
Townsend,2001,E01009054,1072,504,73,435,51,337,129,NA
Townsend,2001,E01009056,973,516,90,540,29,247,257,NA
Townsend,2001,E01009057,1056,464,111,589,50,264,292,NA
Townsend,2001,E01009058,1105,496,74,533,78,352,222,NA
Townsend,2001,E01009059,1019,403,130,500,33,185,287,NA
Townsend,2001,E01009060,1008,417,113,433,59,188,224,NA
Townsend,2001,E01009061,1106,439,110,451,77,265,195,NA
Townsend,2001,E01009062,1012,397,73,488,67,196,270,NA
Townsend,2001,E01009064,1057,630,54,606,28,365,222,NA
Townsend,2001,E01009065,1059,705,26,603,6,446,102,NA
Townsend,2001,E01009066,999,643,17,587,9,439,110,NA
Townsend,2001,E01009067,1053,725,21,704,15,400,191,NA
Townsend,2001,E01009068,988,716,19,633,9,381,204,NA
Townsend,2001,E01009069,1168,854,36,787,0,454,263,NA
Townsend,2001,E01009070,1053,744,36,585,0,483,118,NA
Townsend,2001,E01009071,1058,645,44,752,11,402,322,NA
Townsend,2001,E01009072,1095,752,25,755,9,480,252,NA
Townsend,2001,E01009073,903,487,72,626,12,142,352,NA
Townsend,2001,E01009074,926,563,73,646,15,220,311,NA
Townsend,2001,E01009075,1133,543,59,811,3,258,453,NA
Townsend,2001,E01009077,1102,711,33,724,15,548,231,NA
Townsend,2001,E01009078,1117,587,36,627,6,391,232,NA
Townsend,2001,E01009079,1055,623,109,678,18,301,347,NA
Townsend,2001,E01009080,872,516,102,598,12,169,381,NA
Townsend,2001,E01009081,905,550,93,670,15,240,339,NA
Townsend,2001,E01009082,950,535,48,519,26,352,171,NA
Townsend,2001,E01009083,957,553,77,720,15,277,351,NA
Townsend,2001,E01009084,997,666,28,527,12,466,100,NA
Townsend,2001,E01009085,1066,697,30,502,8,484,74,NA
Townsend,2001,E01009086,1178,754,37,600,9,503,138,NA
Townsend,2001,E01009087,1088,736,24,602,6,544,150,NA
Townsend,2001,E01009088,1034,580,42,702,12,439,254,NA
Townsend,2001,E01009089,940,618,30,524,9,487,102,NA
Townsend,2001,E01009090,1015,624,34,540,9,455,134,NA
Townsend,2001,E01009091,1018,643,48,631,33,353,212,NA
Townsend,2001,E01009092,959,511,76,620,22,228,335,NA
Townsend,2001,E01009093,907,522,50,608,33,277,282,NA
Townsend,2001,E01009094,856,541,54,496,13,280,190,NA
Townsend,2001,E01009095,1132,720,50,633,9,497,193,NA
Townsend,2001,E01009096,1087,570,64,709,9,295,327,NA
Townsend,2001,E01009097,1009,525,72,605,28,227,290,NA
Townsend,2001,E01009098,1081,705,48,743,12,362,305,NA
Townsend,2001,E01009099,971,510,82,682,12,127,424,NA
Townsend,2001,E01009100,946,584,29,590,12,344,185,NA
Townsend,2001,E01009101,978,575,59,636,21,282,331,NA
Townsend,2001,E01009102,1007,578,45,647,15,331,264,NA
Townsend,2001,E01009103,1002,522,60,628,12,202,330,NA
Townsend,2001,E01009104,921,540,63,651,28,331,307,NA
Townsend,2001,E01009105,1151,759,39,649,6,539,165,NA
Townsend,2001,E01009106,1026,642,35,595,15,469,188,NA
Townsend,2001,E01009107,1093,626,96,789,20,257,418,NA
Townsend,2001,E01009108,1107,702,41,621,18,459,157,NA
Townsend,2001,E01009109,918,487,89,612,29,100,373,NA
Townsend,2001,E01009110,977,604,59,623,18,287,249,NA
Townsend,2001,E01009111,1018,697,47,593,12,442,161,NA
Townsend,2001,E01009112,984,603,40,574,9,388,226,NA
Townsend,2001,E01009113,926,462,62,630,32,164,340,NA
Townsend,2001,E01009114,1137,674,58,668,12,278,272,NA
Townsend,2001,E01009115,1054,620,81,616,24,245,234,NA
Townsend,2001,E01009116,923,607,17,541,3,491,103,NA
Townsend,2001,E01009117,902,456,98,637,46,126,379,NA
Townsend,2001,E01009118,1126,704,50,665,9,412,215,NA
Townsend,2001,E01009119,1000,643,38,610,3,427,214,NA
Townsend,2001,E01009120,1086,723,41,669,6,523,214,NA
Townsend,2001,E01009122,1000,549,86,652,28,248,329,NA
Townsend,2001,E01009123,954,556,38,628,0,393,276,NA
Townsend,2001,E01009124,905,454,79,627,9,139,408,NA
Townsend,2001,E01009125,1062,643,49,663,23,416,306,NA
Townsend,2001,E01009126,958,657,37,545,0,498,117,NA
Townsend,2001,E01009127,1046,606,92,603,40,268,265,NA
Townsend,2001,E01009128,915,503,69,530,35,251,245,NA
Townsend,2001,E01009129,1026,551,79,581,29,243,283,NA
Townsend,2001,E01009130,1052,581,82,642,25,276,302,NA
Townsend,2001,E01009131,928,547,72,511,26,264,219,NA
Townsend,2001,E01009132,979,564,70,612,28,288,284,NA
Townsend,2001,E01009133,1025,563,52,623,19,256,312,NA
Townsend,2001,E01009134,1077,543,64,666,23,305,356,NA
Townsend,2001,E01009135,1101,761,42,595,9,493,118,NA
Townsend,2001,E01009136,966,488,67,751,3,326,413,NA
Townsend,2001,E01009137,1011,585,57,592,26,332,261,NA
Townsend,2001,E01009138,1085,618,66,501,28,361,166,NA
Townsend,2001,E01009139,1041,611,53,532,24,387,180,NA
Townsend,2001,E01009140,1188,719,84,574,17,395,186,NA
Townsend,2001,E01009141,1075,580,130,783,20,134,523,NA
Townsend,2001,E01009143,1055,526,145,813,18,88,575,NA
Townsend,2001,E01009145,978,593,60,518,23,267,181,NA
Townsend,2001,E01009146,1053,458,99,649,21,77,458,NA
Townsend,2001,E01009147,1119,647,85,562,15,212,234,NA
Townsend,2001,E01009151,993,433,71,458,33,298,200,NA
Townsend,2001,E01009152,1138,463,89,486,49,260,232,NA
Townsend,2001,E01009153,1204,612,104,765,15,261,443,NA
Townsend,2001,E01009155,1101,658,90,619,29,196,257,NA
Townsend,2001,E01009157,1044,604,77,628,21,214,290,NA
Townsend,2001,E01009158,1076,665,62,601,18,345,196,NA
Townsend,2001,E01009159,978,680,19,559,3,463,132,NA
Townsend,2001,E01009160,1067,612,116,724,15,181,404,NA
Townsend,2001,E01009161,1068,669,55,626,31,304,225,NA
Townsend,2001,E01009162,1110,775,43,638,19,463,187,NA
Townsend,2001,E01009164,1107,739,37,630,6,469,164,NA
Townsend,2001,E01009165,930,643,72,648,12,361,253,NA
Townsend,2001,E01009166,866,558,37,547,6,368,203,NA
Townsend,2001,E01009167,1044,686,42,608,18,464,158,NA
Townsend,2001,E01009168,1047,750,33,612,26,538,142,NA
Townsend,2001,E01009169,1047,718,29,629,3,516,162,NA
Townsend,2001,E01009170,1088,754,29,626,12,562,129,NA
Townsend,2001,E01009171,1001,653,39,709,12,441,267,NA
Townsend,2001,E01009172,893,512,77,545,30,242,273,NA
Townsend,2001,E01009173,1109,623,103,631,24,270,293,NA
Townsend,2001,E01009174,928,591,59,542,21,281,202,NA
Townsend,2001,E01009175,1083,723,54,604,12,452,211,NA
Townsend,2001,E01009176,1058,620,47,654,15,440,204,NA
Townsend,2001,E01009177,1042,751,54,615,9,449,200,NA
Townsend,2001,E01009178,1075,719,53,659,12,397,249,NA
Townsend,2001,E01009179,1180,769,41,657,13,496,195,NA
Townsend,2001,E01009182,1166,623,104,661,39,169,349,NA
Townsend,2001,E01009183,969,623,30,488,12,393,65,NA
Townsend,2001,E01009184,1135,770,63,685,21,325,269,NA
Townsend,2001,E01009185,1074,721,40,663,9,454,171,NA
Townsend,2001,E01009186,1114,738,53,752,9,463,208,NA
Townsend,2001,E01009187,1069,719,31,672,3,411,180,NA
Townsend,2001,E01009188,1138,771,49,695,9,415,244,NA
Townsend,2001,E01009189,1104,729,57,614,6,470,138,NA
Townsend,2001,E01009192,1455,531,109,579,101,384,230,NA
Townsend,2001,E01009195,1220,507,98,558,68,364,242,NA
Townsend,2001,E01009197,938,465,62,481,38,232,179,NA
Townsend,2001,E01009199,806,546,60,504,13,258,200,NA
Townsend,2001,E01009200,952,545,101,596,21,188,313,NA
Townsend,2001,E01009201,1094,545,99,714,49,224,442,NA
Townsend,2001,E01009202,929,426,94,598,28,131,382,NA
Townsend,2001,E01009204,1061,518,115,727,24,140,517,NA
Townsend,2001,E01009205,1113,773,36,600,12,506,145,NA
Townsend,2001,E01009206,1172,784,31,637,6,569,129,NA
Townsend,2001,E01009207,1120,757,34,626,6,587,129,NA
Townsend,2001,E01009208,1089,772,30,573,6,531,117,NA
Townsend,2001,E01009209,1157,747,55,741,15,472,263,NA
Townsend,2001,E01009210,1077,718,59,689,9,425,257,NA
Townsend,2001,E01009211,1095,853,31,648,6,584,111,NA
Townsend,2001,E01009212,1062,631,49,741,9,387,362,NA
Townsend,2001,E01009213,1090,663,47,693,7,513,225,NA
Townsend,2001,E01009214,1054,571,76,760,15,293,394,NA
Townsend,2001,E01009215,1148,680,102,905,3,340,513,NA
Townsend,2001,E01009216,1103,689,45,640,6,479,196,NA
Townsend,2001,E01009217,1192,819,29,639,6,571,111,NA
Townsend,2001,E01009218,973,629,30,579,6,456,143,NA
Townsend,2001,E01009219,1038,732,41,619,0,451,219,NA
Townsend,2001,E01009220,1012,642,44,591,18,395,211,NA
Townsend,2001,E01009221,1036,681,36,588,12,476,170,NA
Townsend,2001,E01009222,909,512,56,578,19,263,284,NA
Townsend,2001,E01009223,1063,766,32,671,9,530,194,NA
Townsend,2001,E01009224,1071,644,36,625,21,594,149,NA
Townsend,2001,E01009225,1004,582,33,746,6,419,338,NA
Townsend,2001,E01009226,1067,742,39,619,11,560,162,NA
Townsend,2001,E01009227,1140,799,37,682,9,599,174,NA
Townsend,2001,E01009228,1112,778,41,682,20,587,196,NA
Townsend,2001,E01009229,1122,763,38,636,12,578,160,NA
Townsend,2001,E01009230,1099,755,27,633,6,576,167,NA
Townsend,2001,E01009231,1302,861,31,774,9,669,223,NA
Townsend,2001,E01009232,1119,719,42,596,9,524,145,NA
Townsend,2001,E01009233,987,578,67,625,21,325,283,NA
Townsend,2001,E01009234,1007,735,28,627,11,530,145,NA
Townsend,2001,E01009235,1109,767,41,627,4,559,147,NA
Townsend,2001,E01009236,1099,788,42,614,6,535,117,NA
Townsend,2001,E01009237,942,590,34,627,12,437,249,NA
Townsend,2001,E01009238,1077,747,25,607,12,506,154,NA
Townsend,2001,E01009239,1614,382,40,493,15,253,228,NA
Townsend,2001,E01009240,1055,770,37,621,14,548,155,NA
Townsend,2001,E01009241,1055,693,30,602,6,547,149,NA
Townsend,2001,E01009242,1084,673,36,612,24,539,162,NA
Townsend,2001,E01009243,1058,734,34,645,10,532,168,NA
Townsend,2001,E01009244,975,699,27,643,9,502,216,NA
Townsend,2001,E01009245,1026,700,28,560,6,476,126,NA
Townsend,2001,E01009246,1152,810,23,645,12,563,153,NA
Townsend,2001,E01009247,1052,747,28,590,6,537,121,NA
Townsend,2001,E01009248,1167,902,29,709,21,620,167,NA
Townsend,2001,E01009249,1028,687,34,614,11,488,187,NA
Townsend,2001,E01009250,1169,820,37,678,12,539,155,NA
Townsend,2001,E01009251,1126,763,30,631,6,561,114,NA
Townsend,2001,E01009252,1159,791,30,603,0,504,112,NA
Townsend,2001,E01009253,1026,696,23,595,9,498,123,NA
Townsend,2001,E01009254,1068,641,55,732,26,383,321,NA
Townsend,2001,E01009255,1027,644,42,618,6,435,230,NA
Townsend,2001,E01009256,1011,624,49,637,11,463,231,NA
Townsend,2001,E01009257,1043,622,70,611,15,391,216,NA
Townsend,2001,E01009258,1035,635,75,674,21,278,325,NA
Townsend,2001,E01009259,1047,543,80,690,18,242,331,NA
Townsend,2001,E01009260,1108,693,24,639,12,562,119,NA
Townsend,2001,E01009261,1174,773,24,670,6,598,142,NA
Townsend,2001,E01009262,1153,716,32,517,29,429,98,NA
Townsend,2001,E01009263,1093,664,75,668,18,427,245,NA
Townsend,2001,E01009264,1471,528,70,1360,12,259,891,NA
Townsend,2001,E01009265,1133,661,66,571,19,399,196,NA
Townsend,2001,E01009266,1079,604,84,615,37,444,234,NA
Townsend,2001,E01009267,1133,690,53,582,15,443,143,NA
Townsend,2001,E01009268,1037,622,65,430,36,375,96,NA
Townsend,2001,E01009269,923,509,79,544,21,383,240,NA
Townsend,2001,E01009270,1182,563,125,608,36,304,300,NA
Townsend,2001,E01009271,1001,520,92,548,50,350,212,NA
Townsend,2001,E01009272,823,467,62,482,19,254,202,NA
Townsend,2001,E01009273,1069,518,88,473,37,349,194,NA
Townsend,2001,E01009274,1009,546,100,557,42,316,221,NA
Townsend,2001,E01009275,1013,438,107,472,54,269,207,NA
Townsend,2001,E01009276,1203,722,59,567,31,490,85,NA
Townsend,2001,E01009278,1079,699,49,520,21,472,72,NA
Townsend,2001,E01009279,1020,635,34,447,23,402,66,NA
Townsend,2001,E01009280,1069,650,32,586,15,318,146,NA
Townsend,2001,E01009281,1048,626,32,723,12,381,231,NA
Townsend,2001,E01009282,1051,651,42,639,6,424,215,NA
Townsend,2001,E01009283,1146,665,28,580,12,375,142,NA
Townsend,2001,E01009284,1283,623,50,630,12,327,265,NA
Townsend,2001,E01009286,1472,331,26,521,3,191,186,NA
Townsend,2001,E01009288,977,526,23,451,3,313,121,NA
Townsend,2001,E01009289,1446,305,36,545,9,141,266,NA
Townsend,2001,E01009290,1427,303,23,487,12,163,180,NA
Townsend,2001,E01009291,1029,612,58,608,22,363,255,NA
Townsend,2001,E01009292,1230,821,37,662,12,563,134,NA
Townsend,2001,E01009293,1072,594,25,635,13,473,220,NA
Townsend,2001,E01009294,1179,766,48,744,12,491,224,NA
Townsend,2001,E01009295,1396,752,26,652,9,415,196,NA
Townsend,2001,E01009296,1220,592,51,589,8,370,203,NA
Townsend,2001,E01009297,1068,623,53,678,9,412,252,NA
Townsend,2001,E01009298,916,542,70,571,28,224,294,NA
Townsend,2001,E01009299,991,560,59,653,16,307,305,NA
Townsend,2001,E01009300,1040,579,80,678,30,266,322,NA
Townsend,2001,E01009301,966,539,63,799,17,329,446,NA
Townsend,2001,E01009302,1141,742,42,641,3,537,150,NA
Townsend,2001,E01009303,1053,672,49,739,6,433,289,NA
Townsend,2001,E01009304,1094,654,62,806,15,453,361,NA
Townsend,2001,E01009305,882,505,78,733,18,261,387,NA
Townsend,2001,E01009306,982,589,49,656,19,376,288,NA
Townsend,2001,E01009307,947,519,59,733,6,339,387,NA
Townsend,2001,E01009308,900,510,75,715,21,283,423,NA
Townsend,2001,E01009309,1040,595,87,771,15,272,412,NA
Townsend,2001,E01009310,1059,590,72,783,19,367,404,NA
Townsend,2001,E01009311,1023,626,63,576,34,331,227,NA
Townsend,2001,E01009312,1066,725,27,618,12,537,151,NA
Townsend,2001,E01009313,1043,682,33,632,12,494,185,NA
Townsend,2001,E01009314,978,609,41,607,12,441,223,NA
Townsend,2001,E01009315,1117,670,39,754,3,522,277,NA
Townsend,2001,E01009316,1088,741,55,674,12,514,190,NA
Townsend,2001,E01009317,1100,690,69,746,13,468,313,NA
Townsend,2001,E01009318,1117,804,34,633,6,589,137,NA
Townsend,2001,E01009319,1159,844,30,633,3,586,118,NA
Townsend,2001,E01009320,1139,816,32,631,9,532,135,NA
Townsend,2001,E01009321,974,495,73,762,12,232,406,NA
Townsend,2001,E01009322,866,511,72,649,26,290,321,NA
Townsend,2001,E01009323,925,542,61,581,3,306,258,NA
Townsend,2001,E01009324,1160,765,38,721,3,664,179,NA
Townsend,2001,E01009325,1009,430,79,513,77,233,261,NA
Townsend,2001,E01009326,1004,494,76,539,47,275,248,NA
Townsend,2001,E01009327,1018,423,70,460,61,287,192,NA
Townsend,2001,E01009328,1517,552,134,508,103,392,184,NA
Townsend,2001,E01009329,1605,632,147,666,116,350,337,NA
Townsend,2001,E01009331,1293,585,105,539,69,416,221,NA
Townsend,2001,E01009332,1030,433,102,557,57,148,341,NA
Townsend,2001,E01009333,922,385,104,450,74,181,239,NA
Townsend,2001,E01009334,1426,519,96,504,87,346,184,NA
Townsend,2001,E01009335,1178,462,73,500,77,359,193,NA
Townsend,2001,E01009337,1049,450,94,480,69,290,268,NA
Townsend,2001,E01009338,989,408,72,441,56,220,194,NA
Townsend,2001,E01009339,922,421,87,493,43,247,243,NA
Townsend,2001,E01009341,846,419,69,556,32,166,306,NA
Townsend,2001,E01009342,963,452,55,418,44,296,137,NA
Townsend,2001,E01009343,946,450,81,514,39,269,262,NA
Townsend,2001,E01009344,948,379,90,458,47,187,257,NA
Townsend,2001,E01009345,1059,393,117,419,35,92,254,NA
Townsend,2001,E01009346,871,462,78,501,42,216,245,NA
Townsend,2001,E01009347,1058,594,108,724,27,156,454,NA
Townsend,2001,E01009348,1116,635,89,635,26,264,330,NA
Townsend,2001,E01009349,959,502,91,596,34,282,309,NA
Townsend,2001,E01009350,945,433,107,452,36,234,221,NA
Townsend,2001,E01009351,1048,532,116,536,51,300,267,NA
Townsend,2001,E01009352,1082,508,97,451,54,252,193,NA
Townsend,2001,E01009353,1071,485,74,444,38,316,215,NA
Townsend,2001,E01009354,924,420,92,499,43,240,285,NA
Townsend,2001,E01009355,1009,473,116,512,22,193,272,NA
Townsend,2001,E01009358,990,459,107,524,54,241,282,NA
Townsend,2001,E01009359,1105,558,96,590,24,293,336,NA
Townsend,2001,E01009360,1048,542,96,639,30,260,345,NA
Townsend,2001,E01009361,1082,574,109,694,31,304,406,NA
Townsend,2001,E01009362,754,367,91,507,20,104,318,NA
Townsend,2001,E01009363,929,374,53,536,46,195,282,NA
Townsend,2001,E01009364,789,362,117,478,30,94,314,NA
Townsend,2001,E01009365,949,414,100,487,64,149,268,NA
Townsend,2001,E01009366,946,439,74,529,69,196,295,NA
Townsend,2001,E01009367,1019,413,95,485,66,221,249,NA
Townsend,2001,E01009368,934,332,106,424,60,129,229,NA
Townsend,2001,E01009371,1072,409,103,484,79,206,267,NA
