index,year,lsoa21,total_residents,residents_10,InActive_sick,Foreman,Skilled,Semi_skilled,Unskilled,Total_employed,Manufacturing,Well_Edu,Disabled,total_persons,poor_health,updated
Manufacturing,1971,E01009393,1567.8333333333333,153.76666666666665,14,1.8,17.466666666666665,22.566666666666666,5.566666666666666,66.63333333333334,31.566666666666666,16.5,0,0,0,NA
Manufacturing,1971,E01009394,1239.9511904761905,126.18333333333334,9.454761904761904,1.475,5.742857142857143,5.795238095238095,0.75,72.99761904761905,16.385714285714286,113.5142857142857,0,0,0,NA
Manufacturing,1971,E01009395,1468.126984126984,158.8095238095238,16.650793650793652,0.8888888888888888,21.88888888888889,7.587301587301587,2.8095238095238093,78.39682539682539,26.523809523809522,48.74603174603175,0,0,0,NA
Manufacturing,1971,E01009396,1657.0543345543344,171.46471306471307,14.96013431013431,0,20.022832722832725,28.051953601953603,7.410989010989011,81.01715506715507,44.07008547008547,15.406715506715507,0,0,0,NA
Manufacturing,1971,E01009397,2577.1388888888887,237.65555555555557,22.238888888888887,1,37.922222222222224,35.327777777777776,20.766666666666666,125.02222222222223,73.42777777777778,6.1,0,0,0,NA
Manufacturing,1971,E01009399,1728.0923076923077,189.51153846153846,13.982051282051282,1,17.195299145299145,24.987179487179485,7.128632478632479,87.77264957264957,48.187606837606836,10.153846153846153,0,0,0,NA
Manufacturing,1971,E01009400,2001.889097744361,193.92387218045113,25.658834586466167,1,28.014097744360903,14.015037593984962,4.855263157894737,85.31015037593984,38.83176691729323,41.91447368421053,0,0,0,NA
Manufacturing,1971,E01009401,1558.4761904761904,169.47619047619048,18.285714285714285,1,21.857142857142858,20.761904761904763,7.428571428571429,73.04761904761905,41.333333333333336,10.285714285714285,0,0,0,NA
Manufacturing,1971,E01009403,1579.9920634920636,178.42857142857144,19.625,0.7142857142857143,27.24404761904762,22.091269841269842,12.055555555555555,90.09126984126983,51.99007936507937,11.107142857142858,0,0,0,NA
Manufacturing,1971,E01009404,1918.6412698412698,187.54920634920634,17.97222222222222,4.041269841269841,25.54206349206349,28.247619047619047,12,100.91428571428571,64.12936507936507,11.631746031746031,0,0,0,NA
Manufacturing,1971,E01009405,1724.9095238095238,175.7904761904762,15.166666666666666,4.053968253968254,26.819047619047616,15.165079365079364,8.382539682539683,90.90793650793651,46.525396825396825,20.707936507936505,0,0,0,NA
Manufacturing,1971,E01009406,1816.525396825397,184.4904761904762,14.680555555555555,3.1015873015873017,25.951984126984126,27.827777777777776,6.1269841269841265,97.08174603174604,64.98373015873015,9.507142857142856,0,0,0,NA
Manufacturing,1971,E01009407,1687.6761904761904,170.0015873015873,7.874603174603174,3.6999999999999997,18.98253968253968,16.21111111111111,6.319047619047619,76.09206349206349,47.55555555555555,12.706349206349207,0,0,0,NA
Manufacturing,1971,E01009408,1827.2171717171716,169.6984126984127,12.864357864357865,0.7575757575757576,20.19047619047619,23.396825396825395,9.205627705627705,81.82611832611832,48.483405483405484,9.142857142857142,0,0,0,NA
Manufacturing,1971,E01009409,1787.1343434343435,185.9979797979798,14.007070707070707,1.8131313131313131,20.81818181818182,9.55959595959596,5.908080808080808,86.07575757575758,34.92121212121212,28.325252525252523,0,0,0,NA
Manufacturing,1971,E01009410,2010.4542553683286,206.75999782063855,19.509433415554696,1.8778656126482214,24.09761723148451,18.339211252769605,7.037953084291757,94.17665953421103,43.56003546415446,26.775088082525155,0,0,0,NA
Manufacturing,1971,E01009411,718.6107759517371,69.52610775951737,4.125234033700853,1.7549407114624507,13.938423132931142,6.384439359267734,2.3702933222384024,39.62263365924693,21.0834200124818,4.804659871021427,0,0,0,NA
Manufacturing,1971,E01009412,2276.1713815170338,223.37215320910974,27.147967250141164,2.0492941840767926,31.514492753623188,20.489440993788822,3.7729154903067945,112.9636269527574,57.11742894786373,19.013768115942028,0,0,0,NA
Manufacturing,1971,E01009413,2242.2454545454543,223.72142857142856,23.263636363636362,3.3532467532467534,30.164285714285715,28.107142857142858,8.64935064935065,114.92207792207792,66.76363636363637,32.93571428571428,0,0,0,NA
Manufacturing,1971,E01009414,1914.4296348578957,191.5257011104837,25.55412196499153,4.328289102202145,28.236100131752305,16.804347826086957,5.87107095802748,96.66229060794278,43.09623564840956,26.071437982307547,0,0,0,NA
Manufacturing,1971,E01009415,1255.2549707602338,127.08619465329991,3.3057644110275692,1.7202380952380953,5.186424394319131,4.508646616541354,0.7105263157894737,63.78356307435255,19.712531328320804,59.59703425229741,0,0,0,NA
Manufacturing,1971,E01009416,1446.2859901536372,143.30458471267295,2.4278499278499277,0.125,6.60669191919192,4.708152958152958,4.204906204906205,65.6993994567524,19.344505984211867,39.14950980392157,0,0,0,NA
Manufacturing,1971,E01009417,1597.605723905724,167.20494690494692,1.2461538461538462,1.7115384615384617,6.977421652421652,4.23479020979021,0.5754985754985755,76.08931623931625,22.814005439005438,83.99934602434602,0,0,0,NA
Manufacturing,1971,E01009418,1130.8589743589744,120.37133699633699,4.708791208791209,2.115842490842491,4.370879120879121,6.011904761904762,0.6923076923076923,61.621336996337,21.80952380952381,57.13644688644688,0,0,0,NA
Manufacturing,1971,E01009419,1733.0282051282052,186.0897435897436,2.5538461538461537,2.7935897435897434,13.982692307692307,10.546794871794871,0.07692307692307693,86.47820512820513,31.91474358974359,51.2301282051282,0,0,0,NA
Manufacturing,1971,E01009420,1228.395238095238,127.775,4.228571428571429,1.486904761904762,7.828571428571428,5.078571428571428,1.625,57.31309523809524,23.864285714285714,23.91190476190476,0,0,0,NA
Manufacturing,1971,E01009421,1495.009090909091,154.03636363636363,0,0.3,1.6,4.336363636363636,0.9,70.8,20.79090909090909,94.84545454545454,0,0,0,NA
Manufacturing,1971,E01009422,1547.5215747215748,153.09329189329188,3.6769230769230767,0.9230769230769231,7.554985754985755,6.306293706293706,1.7293447293447295,85.48780108780109,26.718725718725718,75.43367003367004,0,0,0,NA
Manufacturing,1971,E01009423,1892.5488038277513,193.74650926558823,10.70219488114225,3.1281385281385283,22.26831757423863,13.862383230804284,3.8808745348219036,97.37837396521607,40.60164236348447,44.59696400091137,0,0,0,NA
Manufacturing,1971,E01009424,1754.0033033973823,199.45938109161793,8.427579365079366,2.5396825396825395,10.215343915343915,7.254563492063492,3.9788359788359786,106.13165204678363,27.007560568086884,98.31667362851573,0,0,0,NA
Manufacturing,1971,E01009425,1691.308346624136,157.3758639021797,1.4396597554492292,0.7575757575757576,6.929186602870813,5.468580542264752,3.6780435938330673,78.66847421584264,29.94120148856991,77.12450824029771,0,0,0,NA
Manufacturing,1971,E01009426,1814.7604278074868,190.04041252864783,3.7,0.9714285714285714,4.098701298701299,5.954545454545455,1.3701298701298703,82.41749427043545,33.06355996944232,70.9751718869366,0,0,0,NA
Manufacturing,1971,E01009427,1024.4972335771097,108.8390623022202,3.313725490196078,0.1380952380952381,0.9232804232804233,0.871301247771836,1.2613756613756613,46.31231108073213,14.978189234226386,79.00056439375325,0,0,0,NA
Manufacturing,1971,E01009428,1589.6337535014006,153.63977591036414,1,0.35238095238095235,3.1607142857142856,0.3333333333333333,0.6547619047619048,71.25434173669468,23.932492997198878,93.11498599439776,0,0,0,NA
Manufacturing,1971,E01009429,2155.695658263305,224.87787114845938,1.480952380952381,1.8166666666666667,7.258333333333333,2.480952380952381,1.0214285714285714,89.5281512605042,30.039635854341736,119.82450980392157,0,0,0,NA
Manufacturing,1971,E01009430,1139.4409553295002,120.58897243107769,1.0196078431372548,0.42857142857142855,1.7619047619047619,0.6862745098039216,1.5238095238095237,48.2531328320802,14.539141972578506,66.3001621701312,0,0,0,NA
Manufacturing,1971,E01009431,1451.9166666666667,140.07222222222222,1,0.8666666666666667,0.75,0,0.8055555555555556,52.86666666666667,12.822222222222223,72.36666666666667,0,0,0,NA
Manufacturing,1971,E01009432,1766.6507936507937,210.13492063492063,10.53968253968254,3.6746031746031744,8.492063492063492,5.76984126984127,3.571428571428571,93.83333333333333,31.341269841269842,97.73809523809524,0,0,0,NA
Manufacturing,1971,E01009433,864.0666666666666,82.71666666666667,4.933333333333334,1.15,2.7666666666666666,3.3,1,35.88333333333333,13.8,33.233333333333334,0,0,0,NA
Manufacturing,1971,E01009434,266.0652173913044,26.221739130434784,0.6478260869565218,0.2608695652173913,1.2086956521739132,0.7739130434782608,0.08695652173913043,12.013043478260869,4.1,6.273913043478261,0,0,0,NA
Manufacturing,1971,E01009435,368.0916149068323,41.11149068322982,1.4909937888198757,0.6521739130434783,3.0503105590062107,0.5347826086956522,1.360248447204969,19.418322981366458,7.921428571428571,12.499068322981367,0,0,0,NA
Manufacturing,1971,E01009436,444.32608695652175,45.77536231884058,1.9613526570048307,1.3043478260869565,3.2657004830917873,0.9251207729468599,0.43478260869565216,21.231884057971016,10.666666666666666,21.925120772946862,0,0,0,NA
Manufacturing,1971,E01009437,1171.2670807453417,119.20807453416148,5.805383022774327,1.2826086956521738,9.230848861283643,2.855072463768116,1.1180124223602483,56.95341614906832,21.928571428571427,39.6407867494824,0,0,0,NA
Manufacturing,1971,E01009438,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
Manufacturing,1971,E01009439,1658.667701863354,167.93064182194618,5.945048309178744,1.9821428571428572,10.8021911663216,6.05012077294686,1.4285714285714286,86.7396480331263,35.64958592132505,69.39251207729468,0,0,0,NA
Manufacturing,1971,E01009440,493.125,50.041666666666664,2.0347222222222223,0.9375,3.2847222222222223,1.6180555555555556,0.25,25.791666666666668,10.791666666666666,15.180555555555555,0,0,0,NA
Manufacturing,1971,E01009441,805.7333333333333,70.5904761904762,5.019047619047619,1.9,7.814285714285714,6.492857142857143,1.473809523809524,39.33571428571429,7.614285714285714,6.8,0,0,0,NA
Manufacturing,1971,E01009442,1512.6358695652175,149.89673913043478,2.3396739130434785,6.0625,14.964673913043478,2.567934782608696,2.125,80.5163043478261,41.82065217391305,40.78804347826087,0,0,0,NA
Manufacturing,1971,E01009443,561.3333333333334,56.529761904761905,3.3154761904761907,0.625,4.142857142857142,2.3035714285714284,0.23809523809523808,33.607142857142854,13.892857142857142,17.75,0,0,0,NA
Manufacturing,1971,E01009444,1949.2923351158645,205.13309566250743,5.111111111111111,5.484848484848484,7.484848484848485,3.9696969696969697,2.581699346405229,94.43909685086156,36.19073083778966,81.08140225787285,0,0,0,NA
Manufacturing,1971,E01009445,1868.1666666666665,187.85087719298244,7.738304093567251,2.827485380116959,21.013157894736842,10.584795321637428,2.538011695906433,75.78508771929825,28.883040935672515,15.404970760233917,0,0,0,NA
Manufacturing,1971,E01009446,1447.1213818860879,146.7390289449113,2.206349206349206,3.619047619047619,9.492063492063492,4.6269841269841265,2.9687208216619982,69.25116713352007,24.14752567693744,47.442110177404295,0,0,0,NA
Manufacturing,1971,E01009447,1813.2570346320347,181.7545093795094,9.33531746031746,2.396103896103896,17.592532467532468,10.542207792207792,3.2698412698412698,92.2492784992785,34.04491341991342,37.79184704184704,0,0,0,NA
Manufacturing,1971,E01009448,1910.5833333333333,207.71491228070175,4.412280701754386,3.289473684210526,21.223684210526315,18.385964912280702,5.618421052631579,94.01315789473684,39.12280701754386,15.078947368421053,0,0,0,NA
Manufacturing,1971,E01009449,1979.5930735930735,224.32467532467533,10.238095238095237,0.6363636363636364,16.056277056277057,4.147186147186147,2.813852813852814,96.1948051948052,32.532467532467535,111.16450216450217,0,0,0,NA
Manufacturing,1971,E01009450,1586.084950120399,162.8608764558455,3.8062656641604007,4.184795321637427,12.022535505430241,8.738805346700083,3.7339156715317707,79.44742493488623,41.18293282225171,28.876745786033712,0,0,0,NA
Manufacturing,1971,E01009451,1282.6271645021645,141.66341991341992,6.869047619047619,0.3636363636363637,17.35443722943723,7.465909090909091,6.079004329004329,71.81709956709956,21.217532467532468,30.853354978354975,0,0,0,NA
Manufacturing,1971,E01009452,1502.375,152.07383040935673,8.657163742690058,2.56140350877193,16.094298245614034,7.222222222222222,1.4722222222222223,81.23245614035088,34.255116959064324,33.687134502923975,0,0,0,NA
Manufacturing,1971,E01009453,1212.8988095238094,132.29761904761904,3.2261904761904763,0.5,11.56547619047619,5.458333333333333,3.2023809523809526,65.1547619047619,16.892857142857142,37.88690476190476,0,0,0,NA
Manufacturing,1971,E01009454,152.07142857142856,18.01127819548872,0.7969924812030075,0.15789473684210525,1.4924812030075187,0,0.8571428571428571,8.740601503759397,3.1917293233082704,2.3383458646616537,0,0,0,NA
Manufacturing,1971,E01009455,467.80263157894734,46.234210526315785,1.5552631578947365,0.5789473684210525,2.3736842105263154,1.0578947368421052,0.10526315789473684,21.41315789473684,8.202631578947368,6.834210526315789,0,0,0,NA
Manufacturing,1971,E01009456,1535.8560606060605,156.8598484848485,2.715909090909091,2.5833333333333335,11.632575757575758,1.3333333333333333,0,76.8371212121212,23.265151515151516,46.24621212121212,0,0,0,NA
Manufacturing,1971,E01009457,1476.322912381736,138.08021390374333,3.7013574660633486,1.0909090909090908,1.6758535582064993,1.3636363636363638,0,64.99136157959687,15.961744138214726,68.87700534759358,0,0,0,NA
Manufacturing,1971,E01009458,1484.9305555555557,157.27777777777777,10.125,1,19.65277777777778,7.791666666666667,1,78.26388888888889,28.90277777777778,35.083333333333336,0,0,0,NA
Manufacturing,1971,E01009459,1235.5204351204352,119.77070707070708,5.277466977466978,1.2222222222222223,3.191142191142191,0.2222222222222222,0,57.22548562548563,14.760916860916861,59.02323232323232,0,0,0,NA
Manufacturing,1971,E01009460,1286.2,130.03333333333333,6.333333333333333,1.3333333333333333,10.1,7.966666666666667,0.5,66.33333333333333,24.8,54.36666666666667,0,0,0,NA
Manufacturing,1971,E01009461,557.2698412698412,55.49206349206349,0.8888888888888888,0,3.492063492063492,2.349206349206349,0.4444444444444444,25.587301587301585,9.460317460317459,20.76190476190476,0,0,0,NA
Manufacturing,1971,E01009462,1901.6027777777779,190.86805555555557,4.280555555555556,2.3569444444444443,13.511111111111111,11.654166666666667,1.0555555555555556,95.88194444444444,36.27777777777778,64.41388888888889,0,0,0,NA
Manufacturing,1971,E01009463,1617.478361344538,150.8452731092437,3.5044117647058823,1.0875,4.800420168067227,1.5160714285714285,0,72.62111344537814,25.831512605042015,89.0876050420168,0,0,0,NA
Manufacturing,1971,E01009464,1750.5454545454545,175.8181818181818,2.8181818181818183,2,9.727272727272727,7.7272727272727275,0,89.18181818181819,41.63636363636364,48.18181818181819,0,0,0,NA
Manufacturing,1971,E01009465,1406.409090909091,135.9848484848485,6.4393939393939394,1,11.924242424242424,5.484848484848485,1,68.77272727272727,28.1969696969697,38.54545454545455,0,0,0,NA
Manufacturing,1971,E01009466,1753.4583333333333,173.14166666666665,3.958333333333333,0.06666666666666667,9.133333333333333,4.441666666666666,0,87.375,28.483333333333334,85.26666666666667,0,0,0,NA
Manufacturing,1971,E01009467,1340.7121212121212,137.9469696969697,4.117424242424242,0.9583333333333333,6.640151515151516,2.8295454545454546,0.16666666666666666,54.42045454545455,22.541666666666668,47.73106060606061,0,0,0,NA
Manufacturing,1971,E01009468,1639.0125,174.3875,2.9125,0.13333333333333333,7.333333333333333,3.620833333333333,0.6,80.35416666666667,24.941666666666666,117.4,0,0,0,NA
Manufacturing,1971,E01009469,1189.0589743589744,127.1423076923077,4.348076923076923,1.9083333333333332,3.341666666666667,3.0147435897435897,0.7666666666666666,48.77115384615385,23.909615384615385,53.51602564102564,0,0,0,NA
Manufacturing,1971,E01009470,1361.3166666666666,126.95,2.5250000000000004,0.5333333333333333,5.191666666666667,2.3666666666666667,0.9666666666666667,66.55,28.35,53.983333333333334,0,0,0,NA
Manufacturing,1971,E01009471,1519.1107226107226,170.1060606060606,4.589743589743589,0.9090909090909092,7.610722610722611,4.636363636363637,0,84.38344988344988,24.531468531468533,82.84848484848484,0,0,0,NA
Manufacturing,1971,E01009472,1862.65,191.25,9.175,2.3,10.625,2.7,1.7,85.05,29.6,58.050000000000004,0,0,0,NA
Manufacturing,1971,E01009473,1603.371978021978,160.37912087912088,8.705494505494507,2.1214285714285714,10.321428571428571,5.691208791208791,2.5428571428571427,76.16098901098901,25.72252747252747,50.27802197802198,0,0,0,NA
Manufacturing,1971,E01009474,1728.15,179.1,2.45,2.466666666666667,13.116666666666667,2.6166666666666667,1.4,79.58333333333333,31.783333333333335,49.2,0,0,0,NA
